id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,productDisplayName,colorgroup
22461,Women,Apparel,Bottomwear,Leggings,Pink,Fall,Casual,Myntra Women Dark Pink Leggings,Pink
29089,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Converse Unisex Printed Black & Green Shoes,Black
48882,Women,Accessories,Jewellery,Pendant,Silver,Fall,Casual,Lucera Women Silver Pendant with Chain,Grey
17786,Men,Accessories,Socks,Socks,Grey,Summer,Casual,Reid & Taylor Men Solid Grey Socks,Grey
34504,Women,Apparel,Bottomwear,Trousers,Beige,Summer,Formal,Van Heusen Woman Beige Trousers,Brown
42584,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,United Colors of Benetton Men White T-shirt,White
9399,Women,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,Nike Women Wmns Dou Black Sports Shoes,Black
13326,Men,Apparel,Topwear,Shirts,Brown,Fall,Casual,Gini and Jony Kids Boys Printed Brown Shirts,Brown
24796,Women,Apparel,Apparel Set,Kurta Sets,Red,Summer,Ethnic,Vishudh Women Red & Yellow Churidar Kurta with Dupatta,Red
33721,Women,Apparel,Bottomwear,Leggings,Peach,Fall,Casual,Pieces Women Peach Leggings,Pink
41301,Girls,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Gini and Jony Grils Polo Striped Pink T-shirt,Pink
25644,Men,Accessories,Watches,Watches,Black,Winter,Casual,Fastrack Men Black Casual Watch,Black
11471,Women,Apparel,Topwear,Tops,Brown,Fall,Casual,United Colors of Benetton Women Light Winter Brown Tops,Brown
14103,Women,Apparel,Topwear,Tshirts,Cream,Fall,Casual,Flying Machine Women Solid Cream Tops,White
20336,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,Nike Black Legend      Training  Tshirts,Black
4486,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Lotto Men's Stadio Suprema Black White Shoe,Black
33513,Women,Footwear,Shoes,Heels,Black,Summer,Casual,Cobblerz Women Black Peep Toes,Black
58822,Men,Accessories,Watches,Watches,Black,Winter,Casual,FCUK Men Black Dial Watch FC1068SUMGN,Black
20938,Men,Accessories,Bags,Backpacks,Black,Winter,Casual,Fastrack Men Leatherette Black Backpack,Black
57056,Women,Apparel,Dress,Dresses,Cream,Summer,Casual,Elle Women White Shift Dress,White
10791,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Wrangler Men Manitoba Piping Black Shirts,Black
25476,Men,Footwear,Shoes,Casual Shoes,Red,Summer,Casual,Nike Men Lite Force  Red Casual Shoes,Red
11643,Men,Accessories,Watches,Watches,Black,Winter,Casual,Puma Men Engine Black Watch,Black
39029,Men,Accessories,Watches,Watches,Black,Winter,Casual,CASIO G-Shock Men Black Digital Watch G363,Black
14331,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Nike Men Lengo FG White Sports Shoes,White
20104,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,Diva Women Printed Blue Kurta,Blue
5766,Women,Apparel,Bottomwear,Jeans,Black,Summer,Casual,Jealous 21 Women Black Jegging,Black
44441,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,Gliders Men Brown Davis Sandals,Brown
45593,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,Arrow Men Black Formal Shoes,Black
36061,Unisex,Accessories,Bags,Duffel Bag,Beige,Summer,Casual,OTLS Unisex Beige Duffle Bag,Brown
52524,Women,Apparel,Bottomwear,Jeggings,Black,Summer,Casual,Pepe Jeans Women Black Jeggings,Black
39815,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Red Tape Men Black Sandals,Black
8845,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Casual,Scullers Men Scul Grey Trousers,Grey
16466,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Locomotive Men Check Blue Shirt,Blue
22653,Unisex,Accessories,Bags,Backpacks,Black,Winter,Casual,Wildcraft Unisex Black & Grey Backpack,Black
7031,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,s.Oliver Men's What Up Cracker White T-shirt,White
46316,Men,Accessories,Watches,Watches,White,Winter,Casual,Fossil Men White Dial Chronograph Watch FS4647,White
13928,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,United Colors of Benetton Women Solid Pink Tops,Pink
34736,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,Casual,Puma Unisex Faas Steady Power White Shoes,White
23781,Men,Accessories,Eyewear,Sunglasses,White,Winter,Casual,Oakley Men Holbrook White Sunglasses,White
28369,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,Casual,Idee Men Metallic Sunglasses,Metallic
9997,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,Palm Tree Girls Hs Livia Top Blue Tops,Blue
8079,Men,Footwear,Sandal,Sandals,Black,Fall,Casual,ADIDAS Men Zeitfrei Slide Ff Black Sandals,Black
3491,Men,Footwear,Sandal,Sandals,Black,Fall,Casual,ADIDAS Men Hispana Red Black Sandal,Black
31244,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Puma Men Drone Green T-shirt,Green
13114,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,Numero Uno Men Casual White Casual Shoes,White
43664,Women,Apparel,Topwear,Tunics,Pink,Summer,Casual,ONLY Women Pink Tunic,Pink
2543,Men,Footwear,Flip Flops,Flip Flops,Green,Fall,Casual,Numero Uno Men's Casual Green Flip Flop,Green
35422,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,ADIDAS Men Terra Sports Lea II Black Sandals,Black
26809,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,Formal,Arrow Men Charcoal Flat Front Trousers,Black
51167,Men,Accessories,Socks,Socks,Beige,Summer,Casual,Raymond Men Beige Socks,Brown
22495,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,ADIDAS Men Adistar Ride 3  White  Sports Shoes,White
17772,Men,Accessories,Belts,Belts,Brown,Fall,Formal,Reid & Taylor Men Classic Black Belt,Brown
47002,Women,Apparel,Topwear,Kurtas,Rust,Summer,Ethnic,Shree Women Rust Kurta,Brown
6325,Men,Apparel,Topwear,Shirts,White,Summer,Casual,UCB Men Ben Logo White Shirt,White
12200,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,Basics Men Red Polo T-shirt,Red
3657,Men,Footwear,Shoes,Casual Shoes,Red,Summer,Casual,Fila Men Emotion Red Shoe,Red
29841,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,Basics Men Navy Shirt,Blue
28993,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Status Quo Men Striped White T-shirt,White
30150,Men,Accessories,Belts,Belts,Brown,Summer,Casual,Wrangler Men Classic Double Stich Brown Belt,Brown
50889,Women,Apparel,Saree,Sarees,Multi,Fall,Ethnic,Prafful Multi Coloured Printed Sari,Multi
2785,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Ediots Men's Zindagi Jhand Hai Black T-shirt,Black
57290,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual,French Connection Men Grey Shirt,Grey
40227,Men,Accessories,Belts,Belts,Black,Summer,Casual,Provogue Men Black Leather Belt,Black
32607,Men,Accessories,Wallets,Wallets,Brown,Spring,,Levitate Men Brown Wallet,Brown
56342,Men,Accessories,Watches,Watches,Silver,Winter,Casual,Fastrack Men Silver Dial Watch,Grey
11485,Men,Accessories,Watches,Watches,Black,Winter,Casual,Puma Men Race Luminous 3HD Silver green Black Watches,Black
44687,Women,Apparel,Dress,Dresses,Peach,Summer,Casual,Wills Lifestyle Women Peach A-Line Dress,Pink
21210,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual,Quiksilver Men White Cardone Casual Shoes,White
15025,Men,Accessories,Headwear,Caps,White,Fall,Sports,ADIDAS Men Solid White Caps,White
4472,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,Sports,Puma Men's Complete Itana Silver Blue Black Shoe,Grey
40015,Unisex,Accessories,Socks,Socks,Navy Blue,Summer,Casual,ADIDAS Unisex Navy Blue Pack of 3 Socks,Blue
10765,Unisex,Footwear,Flip Flops,Flip Flops,Navy Blue,Winter,Casual,Disney Unisex Kids Basic Navy Blue Flip Flops,Blue
24550,Women,Apparel,Topwear,Tops,Black,Fall,Ethnic,Mother Earth Women Black Printed Top,Black
25482,Unisex,Footwear,Flip Flops,Flip Flops,Blue,Summer,Casual,Nike Unisex Solarsoft Thong Blue Flip Flops,Blue
32435,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,ADIDAS Men Spectrum Night Blue T-shirt,Blue
59904,Women,Accessories,Scarves,Scarves,Pink,Fall,Casual,Femella Women Pink Scarf,Pink
53402,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,Alma Women Black Kurta,Black
38933,Girls,Apparel,Bottomwear,Leggings,Pink,Summer,Casual,Gini and Jony Girls Pink Leggings,Pink
5792,Women,Apparel,Topwear,Tops,White,Spring,Casual,Jealous 21 Women Multi Color Top,White
4640,Women,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,ADIDAS Women Adi Weld Low Black Orange Shoe,Black
21022,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Black Coffee Men Blue Slim Fit Shirt,Blue
15217,Men,Accessories,Belts,Belts,Black,Summer,Casual,United Colors of Benetton Solid Belt,Black
16492,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Locomotive Men Printed Blue TShirt,Blue
51355,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Spykar Women Light Blue Jeans,Blue
47230,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,Franco Leone Men  Brown Sandals,Brown
6117,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,Casual,Puma Men's Beach Green Black Flip Flop,Green
23775,Men,Accessories,Eyewear,Sunglasses,White,Winter,Casual,Oakley Men White Fuel Cell Sunglasses,White
50287,Men,Accessories,Ties,Ties,Grey,Summer,Formal,Parx Men Grey Tie,Grey
17540,Men,Apparel,Topwear,Shirts,Black,Fall,Formal,Mark Taylor Men Black & White Striped Shirt,Black
9963,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,Nike Men Tnfl Crew Black T-Shirts,Black
3465,Unisex,Apparel,Apparel Set,Swimwear,Black,Fall,Sports,ADIDAS Unisex Black White Swimming Cap,Black
12032,Men,Apparel,Topwear,Shirts,Green,Fall,Formal,Mark Taylor Men Green Striped Shirt,Green
18508,Men,Accessories,Socks,Socks,Black,Summer,Casual,Puma Men Ftpa Quarters Black Socks,Black
54627,Men,Accessories,Watches,Watches,Black,Winter,Casual,Fastrack Men Black Dial Watch,Black
43690,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,Doodle Boys Printed Red T-shirt,Red
52988,Women,Apparel,Saree,Sarees,Mustard,Summer,Ethnic,FNF Printed Mustard Sari,Yellow
33183,Women,Apparel,Topwear,Tunics,Blue,Summer,Casual,Sepia Women Blue Tunic,Blue
1756,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,Lotto Men White Polo T-shirt,White
10301,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,Clarks Brown Leather Casual Shoes,Brown
24134,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,ADIDAS Men White T-shirt,White
4224,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Probase Men's Party Pink T-shirt,Pink
21446,Women,Apparel,Topwear,Tshirts,Blue,Winter,Casual,Roxy Women Blue Printed T-shirt,Blue
15673,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Highlander Men High Original Blue Jeans,Blue
53066,Women,Accessories,Bags,Handbags,Black,Summer,Casual,Rocia Women Black Handbag,Black
20594,Women,Accessories,Wallets,Wallets,Purple,Winter,Casual,Baggit Women Kungfu Baby Purple Wallet,Purple
37523,Boys,Apparel,Topwear,Rompers,Yellow,Summer,Casual,Madagascar3 Infant Boys Lemon Yellow Snapsuit Romper,Yellow
24908,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,United Colors of Benetton Kids Boys Yellow Printed T-shirt,Yellow
47654,Women,Apparel,Topwear,Tops,Grey,Summer,Casual,Femella Women Grey Snake Printed Top,Grey
18950,Women,Accessories,Socks,Socks,White,Summer,Sports,Levis Women White Set of 3 Trainer Socks,White
23311,Women,Apparel,Topwear,Kurtas,Red,Fall,Ethnic,W Women Red Kurta,Red
17124,Women,Accessories,Bags,Handbags,Black,Winter,Casual,Lino Perros Women Golden Strap Black Handbag,Black
51731,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,Casual,Allen Solly Women Oversized Sunglasses AH219-C1,Grey
19882,Women,Footwear,Flip Flops,Flip Flops,Purple,Fall,Casual,ADIDAS Women Hearts Purple Flip Flops,Purple
17918,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,Nike Men White Polo Tshirt,White
30706,Women,Accessories,Bags,Clutches,Magenta,Summer,Casual,Fabindia Women Magenta & Golden Potli,Purple
42326,Women,Apparel,Saree,Sarees,Red,Summer,Ethnic,Prafful Red Georgette Printed Sari,Red
12456,Men,Accessories,Belts,Belts,Brown,Fall,Casual,Timberland Men Casual Brown Belt,Brown
26663,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual,Puma Men Metamostro Grey & Purple Shoes,Grey
23123,Unisex,Footwear,Flip Flops,Flip Flops,Red,Spring,Casual,Converse Unisex Red Basic Flip Flops,Red
17316,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,Pepe Jeans Men Casual Sunglasses,Black
6741,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Nike Men's Air Pegasus Black White Shoe,Black
7693,Women,Apparel,Topwear,Tshirts,Purple,Fall,Casual,Urban Yoga Women's Fly Purple T-shirt,Purple
35046,Women,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic,Fabindia Women Silk Maroon Kurta,Red
51503,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Denizen Women Blue Jeans,Blue
29419,Men,Accessories,Watches,Watches,Black,Winter,Casual,Giordano Men Black Dial Watch,Black
42928,Women,Accessories,Wallets,Wallets,Tan,Summer,Casual,French Connection Women Tan Wallet,Brown
9709,Men,Apparel,Topwear,Shirts,White,Fall,Casual,Scullers Men White & Green Check Shirt,White
27583,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Scullers Men Yellow & Navy Blue Striped T-shirt,Yellow
54071,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,ADIDAS Men Black P Absolado Trx HG Football Shoes,Black
12664,Men,Apparel,Topwear,Shirts,Grey,Fall,Casual,Probase Men Stripes Grey Shirts,Grey
26451,Unisex,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,Casual,Puma Unisex Navy Flip Flops,Blue
42114,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Casual,ADIDAS Men Navy Blue Shorts,Blue
41791,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Remanika Women Black Top,Black
32263,Women,Apparel,Topwear,Tunics,Orange,Summer,Ethnic,Fabindia Women Printed Orange Tunic,Orange
10133,Women,Accessories,Watches,Watches,Silver,Winter,Casual,Esprit Women Rough Chic Black Silver Watches,Grey
24306,Men,Apparel,Bottomwear,Tracksuits,Grey,Fall,Casual,ADIDAS Men Grey & Red Tracksuit,Grey
38759,Unisex,Accessories,Bags,Backpacks,Black,Summer,Casual,Nike Unisex Backpack,Black
40643,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,Span Women Red Kurta,Red
21674,Men,Accessories,Watches,Watches,Black,Winter,Casual,Fossil Men Black Dial Chronograph Watch CH2647,Black
45331,Women,Footwear,Shoes,Heels,Blue,Summer,Casual,Cobblerz Women Blue Heels,Blue
4016,Men,Footwear,Shoes,Casual Shoes,Maroon,Summer,Casual,ADIDAS Men's Kestrel Bargundy White Shoe,Red
14593,Men,Accessories,Belts,Belts,Black,Summer,Casual,United Colors of Benetton Men Solid Black Belts,Black
38305,Men,Accessories,Wallets,Wallets,Black,Summer,Casual,Reid & Taylor Men Black Wallet,Black
53608,Men,Accessories,Watches,Watches,White,Winter,Casual,Q&Q Men White Digital Watch,White
1904,Men,Apparel,Topwear,Tshirts,Blue,Winter,Sports,FIFA Men Brazil Blue & Yellow Jersey,Blue
31886,Women,Apparel,Saree,Sarees,Orange,Summer,Ethnic,Fabindia Women Orange Cotton Silk Saree,Orange
29045,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,ADIDAS Men Aess Polo Navy Blue T-shirt,Blue
26831,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,Highlander Men Black Trousers,Black
28197,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,Casual,Ray-Ban Men Caravan Copper Sunglasses,Metallic
30954,Women,Apparel,Topwear,Tops,Beige,Summer,Casual,Fabindia Women Beige Top,Brown
29879,Men,Accessories,Eyewear,Sunglasses,Green,Summer,Casual,Mayhem Men Sunglasses 1020-204,Green
42548,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,Mother Earth Women Blue Kurta,Blue
12238,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Genesis Men Stripes Blue Shirts,Blue
48072,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,French Connection Men Black T-shirt,Black
9355,Men,Accessories,Socks,Socks,White,Fall,Casual,Puma Men Sport Pack of 3 White Socks,White
12836,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,Ant Kids Tennis Green T-Shirt,Green
8889,Men,Apparel,Topwear,Shirts,Black,Fall,Formal,John Miller Men Black Shirt,Black
29277,Women,Apparel,Topwear,Shirts,Blue,Summer,Casual,Wrangler Women Salena Blue Shirt,Blue
47208,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal,Franco Leone Men Brown Formal Shoes,Brown
31288,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,PUMA Black Training Polo T-shirt,Black
48240,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Avengers Boys Yellow Printed T-shirt,Yellow
9167,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Locomotive Men Race Blue Jeans,Blue
6913,Men,Footwear,Sandal,Sandals,Black,Fall,Casual,Timberland Men Granite Trailway Black Floater,Black
18530,Girls,Accessories,Watches,Watches,Orange,Winter,Casual,Chhota Bheem Chutki Kids-Girls Orange Digital Watch,Orange
37943,Women,Apparel,Topwear,Tunics,Beige,Summer,Casual,Mineral Women Beige Tunic,Brown
38137,Unisex,Accessories,Bags,Backpacks,Pink,Summer,Casual,Wildcraft Unisex Pink & Grey Backpack,Pink
36891,Men,Accessories,Belts,Belts,Brown,Summer,Casual,Fossil Men Brown Glenn Belt,Brown
4678,Men,Accessories,Bags,Backpacks,Black,Summer,Sports,ADIDAS Men Predator Black Red Backpack,Black
56974,Women,Footwear,Shoes,Flats,Beige,Winter,Casual,HM Women Beige Sandals,Brown
23329,Women,Apparel,Topwear,Kurtas,Brown,Fall,Ethnic,W Women Brown Kurta,Brown
18968,Men,Apparel,Topwear,Sweaters,Black,Fall,Casual,United Colors of Benetton Men Solid Black Sweater,Black
7499,Women,Apparel,Topwear,Tshirts,Peach,Summer,Sports,Nike Women's Peach Polo T-shirt,Pink
51709,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual,Van Heusen Unisex Sunglasses VH214-C2,Brown
3805,Unisex,Footwear,Sandal,Sandals,Black,Summer,Casual,Crocs Unisex Beach Black Sandal,Black
17920,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Nike Mens Traning Blue T-shirt,Blue
9503,Men,Apparel,Topwear,Shirts,Peach,Fall,Formal,John Miller Men Peach Shirt,Pink
27789,Men,Accessories,Wallets,Wallets,Tan,Winter,Casual,Bulchee Men Tan Wallet,Brown
19086,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,W Women Thread Work Green Kurta,Green
39481,Women,Apparel,Topwear,Kurtis,Blue,Summer,Ethnic,Diva Women Blue Kurti,Blue
45907,Men,Accessories,Watches,Watches,Silver,Winter,Casual,Maxima Men Silver Dial Watch,Grey
10339,Women,Apparel,Topwear,Tshirts,Black,Fall,Casual,United Colors of Benetton Women Black Polo T-shirt,Black
40449,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,Formal,Red Tape Men Brown Formal Shoes,Brown
32855,Women,Footwear,Shoes,Heels,Beige,Winter,Casual,Grendha Women Kall Ad Beige Flats,Brown
59564,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,Casual,Revv Men Steel Cufflinks,Grey
14799,Women,Accessories,Bags,Handbags,Blue,Summer,Casual,United Colors of Benetton Women Solid Blue Handbags,Blue
33987,Women,Accessories,Scarves,Scarves,Purple,Summer,Casual,Femella Women Check Purple Scarf,Purple
4812,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,ADIDAS Men's F50 St Pes Blue T-Shirt,Blue
38761,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,Sports,Nike Women Air Rift Grey Sports Shoes,Grey
45309,Men,Accessories,Belts,Belts,Black,Summer,Formal,Van Heusen Men Black & Brown Reversible Belt,Black
15479,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Puma Men Logo Black Tshirts,Black
58684,Women,Apparel,Topwear,Kurtas,Beige,Summer,Ethnic,ALayna Women Printed Beige Kurta,Brown
37729,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,John Players Men Check Blue Shirt,Blue
6779,Men,Apparel,Topwear,Shirts,Olive,Summer,Casual,Timberland Men Claremont Popl Olive Shirt,Green
54875,Women,Accessories,Jewellery,Necklace and Chains,Brown,Fall,Casual,Ivory Tag Women Glistening Agate Cream Necklace,Brown
42910,Women,Accessories,Belts,Belts,Tan,Summer,Casual,French Connection Women Tan Belt,Brown
29421,Men,Accessories,Watches,Watches,Black,Winter,Casual,Giordano Men Black Dial Watch,Black
54049,Women,Apparel,Bottomwear,Jeggings,Navy Blue,Summer,Casual,Myntra Women Navy Blue Jeggings,Blue
34990,Women,Apparel,Saree,Sarees,Grey,Summer,Ethnic,Fabindia H& Printed Grey Cotton Mull Sari,Grey
23927,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,Sports,Lotto Men Silver Madrid Sports Shoes,Grey
48416,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,French Connection Men Blue Printed T-shirt,Blue
26469,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Puma Men Story Graphic Grey T-shirt,Grey
28735,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,W Women Printed Brown Kurta,Brown
2923,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,DUSG Men's Sariska Organic Olive T-shirt,Green
13548,Women,Footwear,Shoes,Heels,Green,Spring,Casual,Carlton London Women Casual Green Flats,Green
19072,Women,Apparel,Topwear,Kurtis,Red,Fall,Ethnic,W Women Small Flower Pattern Red Kurti,Red
16806,Girls,Apparel,Bottomwear,Shorts,White,Fall,Casual,ANT Kids Girls Solid White Short,White
52944,Women,Apparel,Saree,Sarees,Off White,Summer,Ethnic,FNF Printed Blue Sari,White
39475,Women,Apparel,Topwear,Kurtis,White,Summer,Ethnic,Diva Women White Printed Kurti,White
44821,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,Casual,Clarks Men Dark Navy Malta Drive Loafers,Blue
53896,Women,Accessories,Bags,Handbags,Orange,Summer,Casual,Kiara Women Orange Handbag,Orange
59590,Women,Apparel,Saree,Sarees,Red,Fall,Ethnic,FNF Red & Black Evening Wear Sari,Red
